customer_id,name,city,age,spending,product,purchase_date
26935,Vikram1080,Hyderabad,45,87681,Laptop,2023-12-23
26936,Amit3949,Delhi,57,9632,Laptop,2023-08-18
26937,Vikram761,Mumbai,22,79953,Tablet,2023-08-03
26938,Pooja2900,Kolkata,27,70114,Laptop,2024-05-22
26939,Sumit1951,Kolkata,40,66654,Shoes,2024-06-28
26940,Anjali2433,Bangalore,26,36447,Laptop,2023-07-21
26941,Vikram2138,Chennai,59,84701,Tablet,2023-11-02
26942,Pooja726,Pune,29,14447,Mobile,2023-07-14
26943,Karan3728,Pune,47,4063,Headphones,2023-03-20
26944,Riya4855,Bangalore,53,26257,Mobile,2023-06-08
26945,Amit1259,Delhi,30,18513,Shoes,2024-10-20
26946,Riya611,Mumbai,48,83658,TV,2023-09-25
26947,Pooja4320,Hyderabad,42,87648,TV,2024-06-10
26948,Vikram4492,Kolkata,22,94460,Shoes,2024-09-09
26949,Riya889,Bangalore,26,59054,Shoes,2023-09-01
26950,Rahul2020,Mumbai,58,33693,Headphones,2023-10-09
26951,Karan999,Chennai,35,28426,Tablet,2023-11-29
26952,Pooja1329,Mumbai,22,87370,Tablet,2023-01-08
26953,Amit3532,Kolkata,38,87173,Watch,2024-05-13
26954,Arjun3894,Pune,18,74322,TV,2023-03-09
26955,Sumit841,Hyderabad,31,59170,Shoes,2023-03-22
26956,Sumit3554,Pune,21,19295,TV,2024-01-06
26957,Pooja3964,Bangalore,29,34605,TV,2024-04-26
26958,Sumit3263,Chennai,32,26189,Watch,2024-02-15
26959,Vikram1686,Chennai,29,5943,Shoes,2023-01-19
26960,Vikram3158,Delhi,18,36334,Shoes,2023-04-30
26961,Pooja4762,Pune,42,64549,Headphones,2023-06-26
26962,Riya3910,Mumbai,20,57618,Mobile,2023-06-11
26963,Vikram4433,Mumbai,55,58752,Watch,2023-11-04
26964,Anjali1194,Pune,19,86617,Laptop,2024-09-23
26965,Riya4704,Mumbai,40,71100,Mobile,2024-05-26
26966,Arjun935,Pune,42,68467,Mobile,2023-08-06
26967,Sumit1215,Bangalore,23,11948,Shoes,2023-09-25
26968,Neha4782,Kolkata,25,88920,Mobile,2023-07-30
26969,Neha2283,Pune,25,48728,TV,2023-01-07
26970,Vikram1247,Chennai,30,63244,Laptop,2023-11-06
26971,Amit1241,Delhi,23,48970,Tablet,2023-10-24
26972,Arjun187,Delhi,29,90632,Mobile,2023-12-05
26973,Arjun2374,Chennai,42,50517,Watch,2023-05-29
26974,Amit2597,Mumbai,18,25930,Laptop,2024-09-04
26975,Riya209,Mumbai,36,2057,Mobile,2023-10-31
26976,Riya4679,Chennai,26,14393,Tablet,2024-06-28
26977,Vikram1332,Hyderabad,24,69805,Shoes,2024-04-06
26978,Neha3925,Pune,57,31289,Headphones,2024-06-15
26979,Rahul804,Mumbai,50,94077,Mobile,2024-05-24
26980,Anjali1147,Hyderabad,22,27785,Watch,2024-09-04
26981,Karan1307,Delhi,51,72048,Tablet,2024-06-07
26982,Riya2487,Kolkata,58,44110,Mobile,2023-03-03
26983,Rahul2007,Delhi,46,67721,Watch,2023-09-07
26984,Anjali2596,Hyderabad,36,17478,Tablet,2023-10-28
26985,Sumit454,Hyderabad,23,88884,Tablet,2024-05-16
26986,Neha2230,Mumbai,18,74342,Tablet,2023-10-01
26987,Vikram4132,Kolkata,51,49297,Tablet,2023-11-04
26988,Rahul1783,Chennai,44,74187,Mobile,2024-03-28
26989,Vikram226,Bangalore,29,66589,Watch,2024-02-02
26990,Anjali1532,Delhi,19,62337,Headphones,2023-01-25
26991,Pooja443,Kolkata,49,26530,TV,2024-04-03
26992,Neha213,Mumbai,56,74728,Laptop,2024-10-27
26993,Arjun3989,Kolkata,53,58951,Watch,2024-02-09
26994,Sumit2939,Bangalore,42,88385,Laptop,2023-03-12
26995,Riya1874,Delhi,43,84922,Tablet,2024-02-11
26996,Neha2353,Delhi,23,75327,Tablet,2024-04-01
26997,Sumit148,Mumbai,42,43570,Tablet,2024-11-11
26998,Pooja3377,Chennai,54,93046,Shoes,2023-12-01
26999,Karan3823,Hyderabad,58,77248,Laptop,2024-10-17
27000,Amit1907,Hyderabad,34,76831,Headphones,2024-01-16
27001,Riya3426,Pune,31,81970,TV,2024-10-04
27002,Karan4144,Chennai,27,18154,Watch,2023-06-10
27003,Pooja2308,Hyderabad,54,24440,Laptop,2024-10-09
27004,Rahul4900,Bangalore,44,46856,Watch,2023-09-09
27005,Anjali3091,Delhi,53,78417,TV,2023-01-24
27006,Anjali3428,Kolkata,49,68751,Shoes,2024-10-31
27007,Sumit759,Chennai,31,73390,Mobile,2024-09-22
27008,Riya3105,Pune,30,28749,Mobile,2024-10-23
27009,Riya2399,Bangalore,26,6605,Mobile,2024-08-25
27010,Karan3071,Hyderabad,24,8743,TV,2023-07-29
27011,Karan13,Kolkata,33,53615,Headphones,2024-07-21
27012,Sumit2265,Bangalore,25,99040,Tablet,2024-02-07
27013,Riya4054,Kolkata,30,64539,Headphones,2023-01-23
27014,Riya2090,Delhi,49,13673,Watch,2023-07-15
27015,Amit224,Kolkata,24,88033,Tablet,2023-08-16
27016,Vikram1933,Mumbai,54,50054,TV,2024-08-02
27017,Karan4766,Kolkata,41,2693,Laptop,2024-08-23
27018,Vikram857,Chennai,19,5252,Tablet,2023-02-04
27019,Pooja4862,Chennai,24,12521,Watch,2024-04-17
27020,Amit61,Hyderabad,49,51630,Tablet,2023-01-07
27021,Sumit72,Delhi,19,70318,Mobile,2023-07-21
27022,Neha1542,Delhi,38,92372,Tablet,2023-10-25
27023,Anjali4340,Pune,56,58876,Headphones,2024-05-25
27024,Neha4280,Delhi,47,41844,Mobile,2024-04-20
27025,Amit4923,Hyderabad,21,13302,Shoes,2023-02-12
27026,Riya2432,Chennai,34,12208,Mobile,2023-04-14
27027,Amit2940,Mumbai,54,77128,Shoes,2024-01-04
27028,Sumit3338,Kolkata,32,9275,Laptop,2024-09-28
27029,Karan3770,Kolkata,23,49172,Tablet,2024-11-15
27030,Neha855,Hyderabad,26,19964,Tablet,2023-11-09
27031,Anjali679,Hyderabad,30,95725,Mobile,2024-04-27
27032,Neha3463,Chennai,56,70829,Watch,2023-01-19
27033,Anjali2831,Delhi,53,60174,Tablet,2023-03-25
27034,Amit4755,Hyderabad,30,24046,Mobile,2024-03-20
27035,Pooja3123,Bangalore,24,13773,Shoes,2023-03-30
27036,Pooja4362,Bangalore,28,71085,Headphones,2023-10-20
27037,Riya2217,Bangalore,39,4889,TV,2023-04-10
27038,Amit4965,Chennai,20,26278,Shoes,2024-07-25
27039,Anjali3225,Delhi,45,29673,Headphones,2024-06-28
27040,Karan4084,Chennai,39,14008,Laptop,2024-05-05
27041,Vikram4489,Pune,54,96486,Shoes,2023-02-07
27042,Vikram4422,Mumbai,48,80234,Tablet,2024-06-26
27043,Arjun3070,Chennai,34,28097,Watch,2023-12-16
27044,Anjali395,Mumbai,19,33244,Watch,2024-09-11
27045,Amit1155,Kolkata,20,46305,Laptop,2023-08-04
27046,Rahul4809,Hyderabad,26,67688,Shoes,2024-04-06
27047,Arjun3445,Delhi,31,29178,Watch,2024-05-27
27048,Karan3082,Chennai,31,52139,TV,2024-02-16
27049,Karan1451,Mumbai,23,64682,Tablet,2023-07-09
27050,Neha84,Hyderabad,58,2961,Shoes,2023-03-22
27051,Anjali3866,Pune,41,27851,Shoes,2024-10-24
27052,Amit3186,Bangalore,41,58235,Shoes,2023-02-19
27053,Arjun816,Bangalore,24,13164,Headphones,2024-07-30
27054,Pooja828,Kolkata,33,6702,Tablet,2024-02-19
27055,Amit1826,Hyderabad,35,50142,Laptop,2024-02-22
27056,Vikram2624,Mumbai,23,56999,TV,2023-03-04
27057,Vikram1063,Hyderabad,20,30896,Laptop,2023-11-17
27058,Riya3540,Chennai,25,72218,Headphones,2024-09-09
27059,Amit1920,Kolkata,52,66411,Tablet,2024-04-07
27060,Karan2343,Kolkata,29,26895,Headphones,2024-11-19
27061,Karan3517,Chennai,36,16567,Tablet,2024-02-16
27062,Vikram2623,Kolkata,24,80407,Tablet,2023-07-21
27063,Amit3339,Kolkata,39,36770,Tablet,2023-03-25
27064,Neha711,Kolkata,25,70141,Mobile,2024-07-23
27065,Amit902,Hyderabad,39,45134,TV,2024-02-25
27066,Vikram4709,Kolkata,28,15779,Headphones,2023-05-09
27067,Vikram2658,Pune,23,36425,Shoes,2023-10-29
27068,Pooja3706,Kolkata,59,64544,Headphones,2024-11-03
27069,Arjun1785,Hyderabad,33,83569,Shoes,2024-07-06
27070,Rahul865,Pune,59,47619,Mobile,2024-08-31
27071,Anjali2310,Bangalore,36,98509,Tablet,2024-09-13
27072,Neha4598,Kolkata,48,23208,Headphones,2023-07-22
27073,Riya1583,Kolkata,26,71478,Tablet,2024-09-28
27074,Amit2301,Pune,52,13632,Laptop,2024-03-23
27075,Pooja1620,Kolkata,54,41295,Watch,2024-03-02
27076,Vikram1256,Pune,38,92474,Watch,2023-08-11
27077,Amit838,Kolkata,33,68873,Watch,2024-09-11
27078,Riya402,Hyderabad,41,73603,Watch,2023-02-16
27079,Karan638,Bangalore,36,35159,Laptop,2023-01-22
27080,Karan1499,Bangalore,34,70437,Headphones,2023-06-08
27081,Sumit1150,Delhi,48,95025,Headphones,2024-10-22
27082,Pooja1786,Pune,53,10529,TV,2024-03-17
27083,Arjun3336,Hyderabad,33,15590,Watch,2023-03-26
27084,Vikram184,Hyderabad,45,63762,Watch,2023-07-05
27085,Pooja4596,Mumbai,41,38532,TV,2023-01-26
27086,Anjali147,Bangalore,21,90369,Headphones,2023-12-14
27087,Riya3733,Bangalore,46,76341,TV,2024-07-31
27088,Neha1606,Delhi,60,32077,Shoes,2024-04-22
27089,Amit194,Pune,22,59972,TV,2024-07-07
27090,Riya3592,Chennai,50,29330,Laptop,2024-01-21
27091,Vikram300,Chennai,49,54079,Mobile,2024-10-12
27092,Rahul1911,Pune,55,55980,Shoes,2023-11-12
27093,Vikram2370,Bangalore,40,82844,Watch,2023-05-23
27094,Vikram3015,Hyderabad,34,95297,Laptop,2023-04-05
27095,Sumit1191,Chennai,56,73225,Mobile,2023-06-09
27096,Amit3256,Kolkata,30,83050,TV,2023-07-23
27097,Sumit1331,Chennai,27,27536,Headphones,2023-10-20
27098,Rahul2472,Pune,24,25991,Watch,2024-08-18
27099,Neha3123,Pune,42,21984,Shoes,2024-02-08
27100,Karan1949,Hyderabad,28,19287,TV,2024-03-05
27101,Sumit1095,Hyderabad,53,28024,Watch,2024-02-25
27102,Sumit4932,Chennai,60,12001,Laptop,2023-04-27
27103,Anjali1871,Delhi,36,69856,Watch,2024-07-11
27104,Riya2031,Bangalore,50,61066,Tablet,2024-07-11
27105,Rahul1835,Hyderabad,56,64806,Shoes,2023-10-07
27106,Vikram1155,Chennai,25,48369,Mobile,2024-04-12
27107,Pooja1183,Mumbai,60,77793,Watch,2023-11-10
27108,Neha2271,Bangalore,23,8207,TV,2023-11-18
27109,Vikram2916,Bangalore,31,16225,Tablet,2023-07-28
27110,Amit1243,Mumbai,58,83592,Watch,2024-06-18
27111,Rahul4421,Hyderabad,37,88933,Shoes,2024-01-05
27112,Karan2050,Kolkata,24,30438,TV,2023-02-20
27113,Rahul141,Delhi,36,71921,Shoes,2023-09-05
27114,Arjun1241,Chennai,50,19393,Mobile,2023-01-11
27115,Pooja4044,Hyderabad,46,47433,TV,2023-01-10
27116,Vikram3934,Chennai,49,3415,Watch,2023-03-07
27117,Amit2176,Chennai,49,83672,Headphones,2024-07-02
27118,Sumit4546,Delhi,38,49886,Headphones,2023-04-05
27119,Rahul3395,Chennai,48,32451,Tablet,2024-01-14
27120,Pooja4016,Chennai,39,30780,TV,2024-06-03
27121,Riya2484,Mumbai,49,12599,Laptop,2023-08-25
27122,Vikram3134,Mumbai,22,16057,Headphones,2023-04-29
27123,Sumit1761,Bangalore,20,95218,Laptop,2024-11-26
27124,Sumit4690,Pune,44,3249,Shoes,2024-06-05
27125,Amit3486,Hyderabad,54,73998,Shoes,2024-01-22
27126,Sumit2784,Pune,32,11098,Tablet,2024-02-28
27127,Neha4200,Pune,60,12520,Tablet,2023-07-04
27128,Karan1336,Chennai,59,16303,Tablet,2023-05-14
27129,Sumit2027,Mumbai,29,80312,Tablet,2024-04-18
27130,Anjali4451,Mumbai,51,90438,Tablet,2024-04-02
27131,Pooja2792,Mumbai,35,9624,Shoes,2024-02-27
27132,Riya433,Hyderabad,53,63383,Headphones,2024-05-16
27133,Anjali3937,Mumbai,29,20007,TV,2023-05-18
27134,Karan4082,Mumbai,51,36166,TV,2023-02-04
27135,Rahul3829,Chennai,19,18991,Mobile,2023-02-10
27136,Rahul4073,Bangalore,30,95610,Watch,2023-02-19
27137,Neha4273,Hyderabad,39,99531,Shoes,2024-03-27
27138,Karan4962,Kolkata,48,49239,Shoes,2023-05-14
27139,Sumit4381,Kolkata,23,55926,Mobile,2024-09-03
27140,Sumit724,Pune,19,76830,Shoes,2023-12-17
27141,Sumit2477,Delhi,50,7105,Shoes,2023-07-20
27142,Karan3730,Hyderabad,46,97054,Tablet,2024-03-30
27143,Riya4166,Kolkata,19,40739,Mobile,2024-12-01
27144,Vikram4901,Chennai,26,28038,Tablet,2024-08-16
27145,Rahul3481,Chennai,33,60223,TV,2024-01-02
27146,Anjali1060,Hyderabad,57,35300,Mobile,2024-02-11
27147,Arjun4061,Mumbai,32,40661,Mobile,2024-03-27
27148,Karan2206,Pune,46,55117,Headphones,2024-01-17
27149,Vikram769,Mumbai,41,47463,Tablet,2023-12-30
27150,Vikram1189,Delhi,57,10564,Laptop,2023-08-09
27151,Arjun1718,Mumbai,44,96683,TV,2023-11-22
27152,Arjun4899,Kolkata,46,87868,TV,2023-05-07
27153,Vikram311,Kolkata,38,68791,Laptop,2023-04-18
27154,Neha3410,Pune,56,25372,Shoes,2023-03-05
27155,Amit2901,Chennai,18,59572,TV,2023-03-13
27156,Riya3013,Bangalore,29,44612,TV,2023-04-12
27157,Karan88,Mumbai,49,25023,Headphones,2023-08-30
27158,Arjun1842,Chennai,47,3566,Tablet,2023-05-02
27159,Karan4542,Kolkata,41,80878,TV,2024-08-26
27160,Vikram2540,Delhi,53,82614,Watch,2023-04-27
27161,Riya255,Bangalore,28,80576,Watch,2023-11-27
27162,Neha520,Hyderabad,48,39641,Tablet,2023-10-08
27163,Sumit4189,Hyderabad,30,41599,TV,2023-11-19
27164,Rahul2388,Mumbai,23,79288,Headphones,2023-04-16
27165,Vikram329,Pune,30,84422,Watch,2023-03-15
27166,Anjali3571,Delhi,52,29167,Shoes,2023-10-12
27167,Anjali1573,Delhi,24,74874,Headphones,2023-10-13
27168,Amit4550,Pune,41,32037,Tablet,2024-04-28
27169,Arjun1301,Hyderabad,42,82503,Mobile,2023-07-27
27170,Sumit3170,Hyderabad,29,64105,Headphones,2024-05-13
27171,Riya3889,Chennai,33,8507,Mobile,2024-04-13
27172,Arjun2510,Bangalore,43,68895,Mobile,2024-05-24
27173,Rahul1610,Hyderabad,21,2188,Laptop,2023-12-03
27174,Anjali4936,Mumbai,41,73488,Headphones,2024-09-05
27175,Riya1681,Bangalore,27,36461,Tablet,2023-11-24
27176,Arjun1993,Hyderabad,58,48364,Laptop,2024-01-13
27177,Karan3298,Pune,20,18852,Laptop,2023-05-17
27178,Vikram4048,Pune,22,53256,Headphones,2024-08-21
27179,Riya2786,Kolkata,60,17684,Headphones,2024-06-24
27180,Rahul741,Hyderabad,29,69139,Shoes,2023-12-08
27181,Riya3732,Delhi,57,34854,Headphones,2023-04-13
27182,Vikram4337,Delhi,59,32144,Watch,2023-03-03
27183,Pooja2996,Delhi,18,43570,Watch,2023-09-19
27184,Neha4923,Mumbai,60,26749,Laptop,2023-11-29
27185,Vikram2043,Kolkata,21,46377,Mobile,2023-10-14
27186,Anjali1016,Hyderabad,24,1444,TV,2023-06-08
27187,Anjali2641,Bangalore,49,10579,Headphones,2024-07-04
27188,Riya3135,Bangalore,20,80745,Laptop,2023-03-15
27189,Neha375,Bangalore,20,83854,Watch,2023-04-15
27190,Riya3929,Kolkata,33,23118,Tablet,2023-05-28
27191,Rahul1187,Mumbai,57,3887,Laptop,2023-04-04
27192,Karan996,Kolkata,60,25589,Laptop,2023-11-03
27193,Karan3020,Chennai,44,40755,Mobile,2024-10-05
27194,Amit906,Hyderabad,51,63729,Tablet,2024-08-04
27195,Neha1179,Bangalore,42,4520,Laptop,2023-05-13
27196,Anjali3083,Kolkata,36,89378,Watch,2024-06-19
27197,Sumit2023,Kolkata,45,8611,Mobile,2023-12-05
27198,Neha2643,Hyderabad,59,10193,TV,2023-09-07
27199,Karan337,Hyderabad,27,28110,TV,2024-02-02
27200,Pooja925,Pune,29,28974,Mobile,2024-04-18
27201,Anjali3234,Hyderabad,28,4221,Watch,2024-09-09
27202,Riya4215,Pune,50,4593,Shoes,2023-07-02
27203,Karan2366,Delhi,59,45827,Shoes,2023-12-20
27204,Vikram4673,Delhi,54,92753,Shoes,2024-09-02
27205,Pooja2119,Kolkata,22,48074,Mobile,2024-07-07
27206,Anjali655,Delhi,20,88675,Tablet,2024-07-21
27207,Amit1780,Hyderabad,49,39550,Laptop,2024-07-22
27208,Pooja1603,Mumbai,31,75734,Mobile,2023-01-24
27209,Arjun4527,Kolkata,57,32620,Laptop,2023-02-23
27210,Rahul1165,Mumbai,19,10849,Mobile,2023-03-22
27211,Amit1281,Hyderabad,28,26854,Mobile,2023-09-01
27212,Karan1170,Mumbai,56,64762,Tablet,2024-10-12
27213,Vikram3161,Chennai,46,11104,Shoes,2024-06-16
27214,Riya2660,Kolkata,41,42761,TV,2024-03-27
27215,Arjun1925,Mumbai,35,55569,Watch,2024-02-29
27216,Vikram122,Kolkata,21,41301,Laptop,2024-08-21
27217,Neha4495,Mumbai,22,11532,Mobile,2024-04-07
27218,Riya387,Chennai,47,78567,Mobile,2024-04-05
27219,Pooja788,Kolkata,48,37729,Shoes,2023-10-24
27220,Vikram3371,Delhi,44,60672,TV,2024-11-08
27221,Vikram576,Mumbai,20,2346,Mobile,2023-10-05
27222,Anjali1414,Kolkata,55,5458,Headphones,2023-07-31
27223,Amit3578,Bangalore,21,34059,Shoes,2023-10-23
27224,Vikram2757,Hyderabad,58,64513,Tablet,2024-08-11
27225,Neha4968,Delhi,55,15388,Headphones,2023-06-09
27226,Amit4905,Kolkata,53,24907,Shoes,2023-08-05
27227,Neha2917,Delhi,20,8749,Tablet,2024-05-09
27228,Neha3106,Hyderabad,49,37790,Tablet,2023-05-09
27229,Sumit3942,Kolkata,43,91700,TV,2024-06-28
27230,Vikram335,Delhi,39,32640,Shoes,2024-09-04
27231,Vikram3123,Chennai,44,83976,Watch,2023-09-03
27232,Karan2386,Mumbai,20,58579,TV,2024-01-04
27233,Karan1303,Pune,57,8931,Laptop,2024-10-03
27234,Sumit1245,Mumbai,60,53566,Shoes,2023-03-11
27235,Sumit2731,Kolkata,44,42877,Watch,2024-06-06
27236,Karan3474,Mumbai,49,1327,Shoes,2023-09-16
27237,Sumit4793,Kolkata,40,30095,TV,2024-01-01
27238,Pooja4026,Pune,51,20115,TV,2023-11-12
27239,Pooja2086,Delhi,44,70215,Laptop,2023-06-13
27240,Riya3092,Chennai,25,84388,Watch,2024-01-12
27241,Sumit3002,Bangalore,20,70911,Headphones,2024-05-05
27242,Arjun668,Pune,47,29958,Tablet,2023-09-17
27243,Neha3597,Chennai,47,14616,TV,2024-01-17
27244,Karan4002,Kolkata,48,10263,Headphones,2024-06-27
27245,Neha605,Pune,38,57496,Laptop,2023-06-07
27246,Anjali1053,Pune,27,81353,Shoes,2024-04-10
27247,Riya3020,Pune,29,67190,TV,2023-04-22
27248,Neha2289,Pune,21,72027,Shoes,2023-10-07
27249,Anjali266,Pune,42,44329,TV,2023-08-01
27250,Neha2306,Delhi,44,24169,Watch,2024-03-31
27251,Pooja1492,Pune,53,38578,Shoes,2024-02-16
27252,Sumit2923,Pune,34,93205,Mobile,2023-08-23
27253,Amit1753,Pune,34,84912,Shoes,2024-02-25
27254,Amit3501,Bangalore,20,81169,Mobile,2024-09-02
27255,Rahul3616,Delhi,56,29471,Mobile,2024-08-18
27256,Neha1889,Kolkata,41,39201,Shoes,2023-07-28
27257,Vikram4680,Bangalore,41,73041,Watch,2024-12-01
27258,Riya4117,Kolkata,33,64095,TV,2023-11-13
27259,Sumit1352,Pune,23,60725,Headphones,2024-01-23
27260,Anjali548,Mumbai,33,44834,Headphones,2023-01-05
27261,Riya4970,Delhi,43,10574,Tablet,2024-03-16
27262,Rahul904,Mumbai,31,29479,TV,2023-11-21
27263,Pooja2680,Hyderabad,26,62290,Shoes,2023-10-02
27264,Anjali555,Kolkata,26,27640,Watch,2023-03-10
27265,Karan1087,Delhi,41,7378,Watch,2024-02-06
27266,Anjali2516,Bangalore,26,55798,Tablet,2023-05-26
27267,Rahul3568,Bangalore,34,92640,Mobile,2024-08-05
27268,Arjun3838,Kolkata,18,67994,Headphones,2024-10-08
27269,Pooja3691,Kolkata,21,14080,Mobile,2023-05-23
27270,Sumit3745,Pune,34,38905,Mobile,2024-02-08
27271,Vikram3673,Chennai,47,50545,Laptop,2024-03-27
27272,Pooja3060,Kolkata,60,21628,Watch,2024-07-10
27273,Arjun1425,Chennai,38,4309,Shoes,2023-12-10
27274,Anjali3662,Bangalore,54,40466,Mobile,2023-11-06
27275,Karan98,Kolkata,55,94790,Shoes,2023-06-09
27276,Arjun112,Chennai,27,25172,Laptop,2023-01-28
27277,Amit1632,Kolkata,45,71885,Watch,2023-12-31
27278,Pooja1380,Chennai,31,83407,TV,2023-10-09
27279,Riya1234,Hyderabad,22,42595,TV,2024-07-30
27280,Sumit4887,Bangalore,22,75631,Shoes,2023-06-03
27281,Vikram4236,Kolkata,41,26555,Shoes,2023-09-07
27282,Anjali3873,Delhi,22,59588,Tablet,2023-04-11
27283,Rahul198,Pune,22,14472,Tablet,2024-07-08
27284,Riya3279,Hyderabad,30,76032,Laptop,2023-05-10
27285,Amit1018,Delhi,23,69927,Tablet,2023-11-12
27286,Anjali1008,Chennai,23,70827,Tablet,2023-03-04
27287,Karan266,Mumbai,50,73248,Headphones,2024-04-21
27288,Amit2327,Bangalore,48,46482,Laptop,2023-05-22
27289,Riya153,Chennai,52,76942,Watch,2023-10-08
27290,Karan1120,Mumbai,60,57908,Tablet,2023-07-25
27291,Amit2656,Mumbai,43,58644,Watch,2023-08-15
27292,Neha2849,Chennai,20,44158,Watch,2024-03-26
27293,Rahul2000,Hyderabad,34,7314,Laptop,2024-03-17
27294,Amit2943,Kolkata,32,66510,Laptop,2023-10-25
27295,Pooja1585,Bangalore,20,78631,Tablet,2024-09-28
27296,Sumit4742,Mumbai,43,51300,Watch,2023-09-06
27297,Riya3174,Delhi,59,22919,Tablet,2023-10-16
27298,Sumit4234,Delhi,57,24180,Laptop,2023-12-13
27299,Karan3317,Chennai,35,60131,Headphones,2024-07-09
27300,Neha4917,Chennai,34,71385,Headphones,2023-04-22
27301,Pooja875,Hyderabad,43,65968,Tablet,2023-06-11
27302,Arjun3313,Pune,54,35137,TV,2023-08-06
27303,Vikram2280,Kolkata,38,72638,Mobile,2023-11-18
27304,Rahul4600,Chennai,35,4414,Headphones,2024-06-28
27305,Riya1078,Delhi,55,5496,Tablet,2024-04-01
27306,Amit1680,Kolkata,27,66157,TV,2023-04-26
27307,Rahul3684,Mumbai,53,95469,Mobile,2023-09-09
27308,Anjali2274,Chennai,42,31656,Tablet,2024-10-13
27309,Pooja2409,Chennai,26,87962,TV,2023-07-17
27310,Rahul1243,Delhi,34,89875,TV,2024-08-17
27311,Sumit2982,Mumbai,30,58355,Mobile,2023-06-23
27312,Amit1513,Mumbai,58,62909,Mobile,2023-10-03
27313,Pooja4219,Hyderabad,40,16976,Headphones,2023-04-29
27314,Anjali3285,Pune,19,31553,Tablet,2024-06-01
27315,Riya793,Mumbai,54,92345,Laptop,2023-12-07
27316,Vikram2711,Kolkata,40,33500,Watch,2024-11-09
27317,Neha3905,Hyderabad,42,65758,TV,2024-05-02
27318,Sumit2273,Mumbai,44,25804,TV,2024-11-27
27319,Pooja2591,Kolkata,57,99982,Shoes,2024-10-02
27320,Riya800,Hyderabad,35,80650,Laptop,2024-10-29
27321,Riya3063,Kolkata,41,50601,Mobile,2023-07-03
27322,Sumit447,Bangalore,38,32775,Laptop,2023-01-07
27323,Amit4049,Bangalore,56,57627,Laptop,2024-10-03
27324,Amit3504,Mumbai,55,34017,TV,2023-11-06
27325,Sumit3916,Chennai,36,61166,Headphones,2024-10-31
27326,Karan891,Bangalore,42,75978,Headphones,2023-08-16
27327,Pooja3156,Delhi,42,1756,Mobile,2023-05-06
27328,Amit3872,Mumbai,53,63711,TV,2023-11-24
27329,Pooja4621,Hyderabad,41,8637,Laptop,2023-10-22
27330,Rahul11,Mumbai,24,89439,Watch,2023-07-04
27331,Vikram806,Chennai,46,4846,TV,2023-07-09
27332,Neha1907,Hyderabad,45,22734,Headphones,2024-11-05
27333,Rahul4965,Delhi,23,92156,TV,2023-12-13
27334,Riya4188,Bangalore,31,33164,Tablet,2023-06-27
27335,Anjali1021,Pune,27,41151,Watch,2023-02-09
27336,Vikram1491,Bangalore,38,2807,Mobile,2024-09-12
27337,Karan160,Mumbai,23,7121,Shoes,2023-05-18
27338,Rahul516,Bangalore,23,95859,Watch,2023-08-12
27339,Riya906,Bangalore,34,41369,Watch,2023-05-19
27340,Rahul732,Chennai,36,43130,Tablet,2024-07-17
27341,Pooja3571,Chennai,43,95139,Tablet,2023-10-02
27342,Anjali4042,Pune,54,21704,Headphones,2024-06-10
27343,Rahul3848,Mumbai,50,28060,TV,2023-04-28
27344,Sumit4118,Chennai,46,6094,Headphones,2024-10-13
27345,Pooja1092,Chennai,24,95183,Laptop,2023-07-21
27346,Anjali3352,Bangalore,55,37415,Laptop,2023-09-16
27347,Rahul1661,Kolkata,24,92318,Watch,2023-02-04
27348,Sumit4003,Pune,60,33662,Headphones,2023-10-18
27349,Pooja2080,Chennai,42,18471,Laptop,2023-06-29
27350,Amit1546,Kolkata,42,34475,Shoes,2023-04-06
27351,Sumit2394,Pune,42,40931,Tablet,2023-08-20
27352,Rahul1880,Bangalore,21,36816,Mobile,2023-06-26
27353,Pooja4943,Delhi,39,51475,Laptop,2024-05-26
27354,Riya466,Bangalore,19,19096,Headphones,2024-03-15
27355,Amit4595,Pune,23,73143,Laptop,2023-04-18
27356,Pooja3154,Chennai,41,87536,Tablet,2024-03-08
27357,Rahul2394,Pune,33,93765,Watch,2023-05-01
27358,Neha1139,Pune,47,23920,TV,2024-08-18
27359,Sumit4823,Kolkata,59,28364,Headphones,2024-11-26
27360,Sumit1766,Kolkata,24,86204,Tablet,2024-02-26
27361,Neha4084,Delhi,37,48094,Mobile,2023-10-08
27362,Anjali3282,Hyderabad,55,44198,TV,2023-10-06
27363,Neha532,Bangalore,50,95215,TV,2023-06-15
27364,Rahul3908,Hyderabad,34,87668,Tablet,2023-10-20
27365,Riya3192,Bangalore,25,58980,Mobile,2024-06-22
27366,Karan592,Pune,22,42557,Watch,2024-10-05
27367,Karan4297,Pune,38,14334,Watch,2023-01-08
27368,Riya2793,Pune,42,41992,TV,2023-06-23
27369,Riya4742,Delhi,31,27724,Watch,2024-02-23
27370,Karan4394,Kolkata,42,53458,Mobile,2023-03-01
27371,Arjun3423,Chennai,43,74110,Laptop,2023-06-17
27372,Arjun1175,Delhi,44,93534,Laptop,2024-08-01
27373,Sumit405,Mumbai,47,85522,Tablet,2023-01-17
27374,Karan3390,Hyderabad,36,99901,Watch,2024-10-26
27375,Pooja293,Mumbai,56,88263,Shoes,2023-09-06
27376,Amit1062,Chennai,23,54426,Laptop,2023-06-24
27377,Neha4082,Kolkata,52,30123,Shoes,2024-11-29
